db_name,hex,h,s,v
jasmine,#f8de7e,0.1311475409836065,0.4919354838709677,0.9725490196078432
jasper,#d73b3e,0.9967948717948718,0.7255813953488373,0.8431372549019608
jazzberry_jam,#a50b5e,0.9101731601731602,0.9333333333333332,0.6470588235294118
jet,#343434,0.0,0.0,0.2039215686274509
jonquil,#fada5e,0.1324786324786324,0.624,0.9803921568627452
june_bud,#bdda57,0.203562340966921,0.6009174311926605,0.8549019607843137
jungle_green,#29ab87,0.4538461538461538,0.7602339181286549,0.6705882352941176
kelly_green,#4cbb17,0.2794715447154471,0.8770053475935828,0.7333333333333333
kenyan_copper,#7c1c05,0.0322128851540616,0.9596774193548387,0.4862745098039215
khaki_html_css_khaki,#c3b091,0.1033333333333333,0.2564102564102564,0.7647058823529411
khaki_x11_light_khaki,#f0e68c,0.15,0.4166666666666666,0.9411764705882352
ku_crimson,#e8000d,0.9906609195402298,1.0,0.9098039215686274
la_salle_green,#087830,0.3928571428571428,0.9333333333333332,0.4705882352941176
languid_lavender,#d6cadd,0.7719298245614036,0.0859728506787331,0.8666666666666667
lapis_lazuli,#26619c,0.5833333333333334,0.7564102564102564,0.611764705882353
laser_lemon,#fefe22,0.1666666666666666,0.8661417322834646,0.996078431372549
laurel_green,#a9ba9d,0.2643678160919541,0.1559139784946235,0.7294117647058823
lava,#cf1020,0.9860383944153578,0.9227053140096618,0.8117647058823529
lavender_blue,#ccf,0.6666666666666666,0.1999999999999999,1.0
lavender_blush,#fff0f5,0.9444444444444444,0.0588235294117647,1.0
lavender_floral,#b57edc,0.7641843971631205,0.4272727272727273,0.8627450980392157
lavender_gray,#c4c3d0,0.6794871794871797,0.0625,0.8156862745098039
lavender_indigo,#9457eb,0.7353603603603603,0.6297872340425532,0.9215686274509804
lavender_magenta,#ee82ee,0.8333333333333334,0.453781512605042,0.9333333333333332
lavender_mist,#e6e6fa,0.6666666666666666,0.0799999999999999,0.9803921568627452
lavender_pink,#fbaed2,0.922077922077922,0.3067729083665338,0.984313725490196
lavender_purple,#967bb6,0.7429378531073446,0.3241758241758242,0.7137254901960784
lavender_rose,#fba0e3,0.8772893772893773,0.3625498007968127,0.984313725490196
lavender_web,#e6e6fa,0.6666666666666666,0.0799999999999999,0.9803921568627452
lawn_green,#7cfc00,0.2513227513227513,1.0,0.9882352941176472
lemon,#fff700,0.161437908496732,1.0,1.0
lemon_chiffon,#fffacd,0.1499999999999999,0.196078431372549,1.0
lemon_lime,#e3ff00,0.1849673202614379,1.0,1.0
licorice,#1a1110,0.0166666666666666,0.3846153846153846,0.1019607843137254
light_apricot,#fdd5b1,0.0789473684210526,0.3003952569169961,0.992156862745098
light_blue,#add8e6,0.5409356725146198,0.2478260869565217,0.9019607843137256
light_brown,#b5651d,0.0789473684210526,0.8397790055248618,0.7098039215686275
light_carmine_pink,#e66771,0.9868766404199476,0.5521739130434783,0.9019607843137256
light_coral,#f08080,0.0,0.4666666666666667,0.9411764705882352
light_cornflower_blue,#93ccea,0.557471264367816,0.3717948717948718,0.9176470588235294
light_crimson,#f56991,0.9523809523809524,0.5714285714285715,0.9607843137254902
light_cyan,#e0ffff,0.5,0.1215686274509804,1.0
light_fuchsia_pink,#f984ef,0.8475783475783476,0.4698795180722891,0.976470588235294
light_goldenrod_yellow,#fafad2,0.1666666666666666,0.16,0.9803921568627452
light_gray,#d3d3d3,0.0,0.0,0.8274509803921568
light_green,#90ee90,0.3333333333333333,0.3949579831932773,0.9333333333333332
light_khaki,#f0e68c,0.15,0.4166666666666666,0.9411764705882352
light_pastel_purple,#b19cd9,0.7240437158469946,0.2811059907834101,0.8509803921568627
light_pink,#ffb6c1,0.9748858447488584,0.2862745098039215,1.0
light_red_ochre,#e97451,0.0383771929824561,0.6523605150214592,0.9137254901960784
light_salmon,#ffa07a,0.0476190476190476,0.5215686274509803,1.0
light_salmon_pink,#f99,0.0,0.4,1.0
light_sea_green,#20b2aa,0.4908675799086757,0.8202247191011236,0.6980392156862745
light_sky_blue,#87cefa,0.563768115942029,0.4599999999999999,0.9803921568627452
light_slate_gray,#789,0.5833333333333334,0.2222222222222221,0.6
light_taupe,#b38b6d,0.0714285714285714,0.3910614525139664,0.7019607843137254
light_thulian_pink,#e68fac,0.9444444444444444,0.3782608695652174,0.9019607843137256
light_yellow,#ffffe0,0.1666666666666666,0.1215686274509804,1.0
lilac,#c8a2c8,0.8333333333333334,0.19,0.7843137254901961
lime_color_wheel,#bfff00,0.2084967320261438,1.0,1.0
lime_green,#32cd32,0.3333333333333333,0.7560975609756098,0.803921568627451
lime_web_x11_green,#0f0,0.3333333333333333,1.0,1.0
limerick,#9dc209,0.1999999999999999,0.9536082474226804,0.7607843137254902
lincoln_green,#195905,0.2936507936507936,0.9438202247191012,0.3490196078431372
linen,#faf0e6,0.0833333333333333,0.0799999999999999,0.9803921568627452
lion,#c19a6b,0.0910852713178294,0.4455958549222797,0.7568627450980392
little_boy_blue,#6ca0dc,0.5892857142857143,0.5090909090909091,0.8627450980392157
liver,#534b4f,0.9166666666666666,0.0963855421686746,0.3254901960784314
lust,#e62020,0.0,0.8608695652173913,0.9019607843137256
magenta,#f0f,0.8333333333333334,1.0,1.0
magenta_dye,#ca1f7b,0.9103313840155944,0.8465346534653465,0.792156862745098
magenta_process,#ff0090,0.9058823529411764,1.0,1.0
magic_mint,#aaf0d1,0.4261904761904762,0.2916666666666667,0.9411764705882352
magnolia,#f8f4ff,0.7272727272727271,0.0431372549019607,1.0
mahogany,#c04000,0.0555555555555555,1.0,0.7529411764705882
maize,#fbec5d,0.15084388185654,0.6294820717131475,0.984313725490196
majorelle_blue,#6050dc,0.6857142857142856,0.6363636363636364,0.8627450980392157
malachite,#0bda51,0.3896940418679548,0.9495412844036698,0.8549019607843137
manatee,#979aaa,0.6403508771929826,0.1117647058823528,0.6666666666666666
mango_tango,#ff8243,0.0558510638297872,0.7372549019607844,1.0
mantis,#74c365,0.3067375886524823,0.482051282051282,0.7647058823529411
mardi_gras,#880085,0.8370098039215687,1.0,0.5333333333333333
maroon_crayola,#c32148,0.9598765432098766,0.8307692307692308,0.7647058823529411
maroon_html_css,#800000,0.0,1.0,0.5019607843137255
maroon_x11,#b03060,0.9375,0.7272727272727273,0.6901960784313725
mauve,#e0b0ff,0.7679324894514767,0.3098039215686274,1.0
mauve_taupe,#915f6d,0.9533333333333334,0.3448275862068965,0.5686274509803921
mauvelous,#ef98aa,0.9655172413793104,0.3640167364016736,0.9372549019607844
maya_blue,#73c2fb,0.5698529411764706,0.5418326693227091,0.984313725490196
meat_brown,#e5b73b,0.1215686274509803,0.7423580786026202,0.8980392156862745
medium_aquamarine,#6da,0.4285714285714285,0.5384615384615384,0.8666666666666667
medium_blue,#0000cd,0.6666666666666666,1.0,0.803921568627451
medium_candy_apple_red,#e2062c,0.9712121212121212,0.9734513274336284,0.8862745098039215
medium_carmine,#af4035,0.0150273224043715,0.6971428571428571,0.6862745098039216
medium_champagne,#f3e5ab,0.1342592592592593,0.2962962962962963,0.9529411764705882
medium_electric_blue,#035096,0.5793650793650794,0.98,0.5882352941176471
medium_jungle_green,#1c352d,0.4466666666666667,0.4716981132075472,0.2078431372549019
medium_lavender_magenta,#dda0dd,0.8333333333333334,0.2760180995475113,0.8666666666666667
medium_orchid,#ba55d3,0.8002645502645502,0.5971563981042654,0.8274509803921568
medium_persian_blue,#0067a5,0.5626262626262627,1.0,0.6470588235294118
medium_purple,#9370db,0.721183800623053,0.4885844748858447,0.8588235294117647
medium_red_violet,#bb3385,0.8995098039215685,0.7272727272727272,0.7333333333333333
medium_ruby,#aa4069,0.9355345911949684,0.6235294117647059,0.6666666666666666
medium_sea_green,#3cb371,0.4075630252100841,0.664804469273743,0.7019607843137254
medium_slate_blue,#7b68ee,0.6902985074626865,0.5630252100840336,0.9333333333333332
medium_spring_bud,#c9dc87,0.203921568627451,0.3863636363636364,0.8627450980392157
medium_spring_green,#00fa9a,0.436,1.0,0.9803921568627452
medium_taupe,#674c47,0.0260416666666666,0.3106796116504854,0.403921568627451
medium_turquoise,#48d1cc,0.4939172749391727,0.6555023923444976,0.8196078431372549
medium_tuscan_red,#79443b,0.0241935483870967,0.512396694214876,0.4745098039215686
medium_vermilion,#d9603b,0.0390295358649789,0.7281105990783411,0.8509803921568627
medium_violet_red,#c71585,0.8951310861423221,0.8944723618090452,0.7803921568627451
mellow_apricot,#f8b878,0.0833333333333333,0.5161290322580645,0.9725490196078432
mellow_yellow,#f8de7e,0.1311475409836065,0.4919354838709677,0.9725490196078432
melon,#fdbcb4,0.0182648401826484,0.2885375494071146,0.992156862745098
midnight_blue,#191970,0.6666666666666666,0.7767857142857143,0.4392156862745098
midnight_green_eagle_green,#004953,0.5200803212851406,1.0,0.3254901960784314
mikado_yellow,#ffc40c,0.1262002743484225,0.9529411764705882,1.0
mint,#3eb489,0.4392655367231637,0.6555555555555556,0.7058823529411765
mint_cream,#f5fffa,0.4166666666666664,0.0392156862745097,1.0
mint_green,#98ff98,0.3333333333333333,0.403921568627451,1.0
misty_rose,#ffe4e1,0.0166666666666667,0.1176470588235294,1.0
moccasin,#faebd7,0.0952380952380951,0.1399999999999999,0.9803921568627452
mode_beige,#967117,0.1181102362204724,0.8466666666666667,0.5882352941176471
moonstone_blue,#73a9c2,0.5527426160337553,0.4072164948453607,0.7607843137254902
mordant_red_19,#ae0c00,0.0114942528735632,1.0,0.6823529411764706
moss_green,#addfad,0.3333333333333333,0.2242152466367712,0.8745098039215686
mountain_meadow,#30ba8f,0.4480676328502415,0.7419354838709677,0.7294117647058823
mountbatten_pink,#997a8d,0.8978494623655914,0.2026143790849672,0.6
msu_green,#18453b,0.4629629629629629,0.6521739130434783,0.2705882352941176
mulberry,#c54b8c,0.9112021857923496,0.6192893401015228,0.7725490196078432
mustard,#ffdb58,0.1307385229540918,0.6549019607843137,1.0
myrtle,#21421e,0.3194444444444444,0.5454545454545455,0.2588235294117647
nadeshiko_pink,#f6adc6,0.9429223744292238,0.2967479674796748,0.9647058823529412
napier_green,#2a8000,0.2786458333333333,1.0,0.5019607843137255
naples_yellow,#fada5e,0.1324786324786324,0.624,0.9803921568627452
navajo_white,#ffdead,0.0995934959349593,0.3215686274509803,1.0
navy_blue,#000080,0.6666666666666666,1.0,0.5019607843137255
neon_carrot,#ffa343,0.0851063829787233,0.7372549019607844,1.0
neon_fuchsia,#fe4164,0.9691358024691358,0.7440944881889764,0.996078431372549
neon_green,#39ff14,0.3070921985815603,0.9215686274509804,1.0
new_york_pink,#d7837f,0.0075757575757575,0.4093023255813953,0.8431372549019608
non_photo_blue,#a4dded,0.5365296803652968,0.3080168776371307,0.9294117647058824
north_texas_green,#059033,0.3884892086330935,0.9652777777777776,0.5647058823529412
ocean_boat_blue,#0077be,0.5622807017543859,1.0,0.7450980392156863
ochre,#c72,0.0833333333333333,0.8333333333333334,0.8
office_green,#008000,0.3333333333333333,1.0,0.5019607843137255
old_gold,#cfb53b,0.1373873873873874,0.714975845410628,0.8117647058823529
old_lace,#fdf5e6,0.108695652173913,0.0909090909090909,0.992156862745098
old_lavender,#796878,0.8431372549019608,0.140495867768595,0.4745098039215686
old_mauve,#673147,0.9320987654320988,0.5242718446601942,0.403921568627451
old_rose,#c08081,0.9973958333333334,0.3333333333333333,0.7529411764705882
olive,#808000,0.1666666666666666,1.0,0.5019607843137255
olive_drab_7,#3c341f,0.1206896551724138,0.4833333333333333,0.2352941176470588
olive_drab_web_olive_drab_3,#6b8e23,0.2211838006230529,0.7535211267605634,0.5568627450980392
olivine,#9ab973,0.2404761904761905,0.3783783783783783,0.7254901960784313
onyx,#353839,0.5416666666666669,0.0701754385964912,0.2235294117647059
opera_mauve,#b784a7,0.8856209150326797,0.2786885245901638,0.7176470588235294
orange_color_wheel,#ff7f00,0.0830065359477124,1.0,1.0
orange_peel,#ff9f00,0.1039215686274509,1.0,1.0
orange_red,#ff4500,0.0450980392156862,1.0,1.0
orange_ryb,#fb9902,0.1010709504685408,0.9920318725099602,0.984313725490196
orange_web_color,#ffa500,0.1078431372549019,1.0,1.0
orchid,#da70d6,0.8396226415094339,0.4862385321100917,0.8549019607843137
otter_brown,#654321,0.0833333333333333,0.6732673267326732,0.396078431372549
ou_crimson_red,#900,0.0,1.0,0.6
outer_space,#414a4c,0.5303030303030302,0.1447368421052632,0.2980392156862745
outrageous_orange,#ff6e4a,0.0331491712707182,0.7098039215686274,1.0
oxford_blue,#002147,0.5892018779342724,1.0,0.2784313725490196
pakistan_green,#060,0.3333333333333333,1.0,0.4
palatinate_blue,#273be2,0.6488413547237076,0.827433628318584,0.8862745098039215
palatinate_purple,#682860,0.8541666666666666,0.6153846153846154,0.4078431372549019
pale_aqua,#bcd4e6,0.5714285714285714,0.1826086956521738,0.9019607843137256
pale_blue,#afeeee,0.5,0.2647058823529412,0.9333333333333332
pale_brown,#987654,0.0833333333333333,0.4473684210526316,0.596078431372549
pale_carmine,#af4035,0.0150273224043715,0.6971428571428571,0.6862745098039216
pale_cerulean,#9bc4e2,0.5704225352112675,0.3141592920353983,0.8862745098039215
pale_chestnut,#ddadaf,0.9930555555555556,0.2171945701357465,0.8666666666666667
pale_copper,#da8a67,0.0507246376811594,0.5275229357798165,0.8549019607843137
pale_cornflower_blue,#abcdef,0.5833333333333334,0.2845188284518829,0.9372549019607844
pale_gold,#e6be8a,0.0942028985507246,0.4,0.9019607843137256
pale_goldenrod,#eee8aa,0.1519607843137254,0.2857142857142857,0.9333333333333332
pale_green,#98fb98,0.3333333333333333,0.3944223107569721,0.984313725490196
pale_lavender,#dcd0ff,0.7092198581560284,0.1843137254901961,1.0
pale_magenta,#f984e5,0.8618233618233618,0.4698795180722891,0.976470588235294
pale_pink,#fadadd,0.984375,0.128,0.9803921568627452
pale_plum,#dda0dd,0.8333333333333334,0.2760180995475113,0.8666666666666667
pale_red_violet,#db7093,0.9454828660436138,0.4885844748858447,0.8588235294117647
pale_robin_egg_blue,#96ded1,0.4699074074074074,0.3243243243243243,0.8705882352941177
pale_silver,#c9c0bb,0.0595238095238096,0.0696517412935323,0.788235294117647
pale_spring_bud,#ecebbd,0.1631205673758864,0.1991525423728813,0.9254901960784314
pale_taupe,#bc987e,0.0698924731182795,0.3297872340425532,0.7372549019607844
pale_violet_red,#db7093,0.9454828660436138,0.4885844748858447,0.8588235294117647
pansy_purple,#78184a,0.9131944444444444,0.8,0.4705882352941176
papaya_whip,#ffefd5,0.1031746031746031,0.1647058823529411,1.0
paris_green,#50c878,0.3888888888888889,0.6,0.7843137254901961
pastel_blue,#aec6cf,0.5454545454545454,0.1594202898550724,0.8117647058823529
pastel_brown,#836953,0.0763888888888888,0.3664122137404579,0.5137254901960784
pastel_gray,#cfcfc4,0.1666666666666666,0.0531400966183574,0.8117647058823529
pastel_green,#7d7,0.3333333333333333,0.4615384615384615,0.8666666666666667
pastel_magenta,#f49ac2,0.925925925925926,0.3688524590163935,0.9568627450980391
pastel_orange,#ffb347,0.0978260869565217,0.7215686274509804,1.0
pastel_pink,#dea5a4,0.0028735632183907,0.2612612612612612,0.8705882352941177
pastel_purple,#b39eb5,0.8188405797101447,0.1270718232044199,0.7098039215686275
pastel_red,#ff6961,0.0084388185654008,0.6196078431372549,1.0
pastel_violet,#cb99c9,0.84,0.2463054187192118,0.796078431372549
pastel_yellow,#fdfd96,0.1666666666666666,0.4071146245059288,0.992156862745098
patriarch,#800080,0.8333333333333334,1.0,0.5019607843137255
payne_s_grey,#536878,0.5720720720720721,0.3083333333333333,0.4705882352941176
peach,#ffe5b4,0.1088888888888889,0.2941176470588235,1.0
peach_crayola,#ffcba4,0.0714285714285713,0.3568627450980391,1.0
peach_orange,#fc9,0.0833333333333333,0.4,1.0
peach_puff,#ffdab9,0.0785714285714285,0.2745098039215686,1.0
peach_yellow,#fadfad,0.1082251082251082,0.3079999999999999,0.9803921568627452
pear,#d1e231,0.1826741996233521,0.7831858407079646,0.8862745098039215
pearl,#eae0c8,0.1176470588235294,0.1452991452991452,0.9176470588235294
pearl_aqua,#88d8c0,0.45,0.3703703703703703,0.8470588235294118
pearly_purple,#b768a2,0.8776371308016878,0.4316939890710383,0.7176470588235294
peridot,#e6e200,0.1637681159420289,1.0,0.9019607843137256
periwinkle,#ccf,0.6666666666666666,0.1999999999999999,1.0
persian_blue,#1c39bb,0.6362683438155136,0.8502673796791445,0.7333333333333333
persian_green,#00a693,0.4809236947791164,1.0,0.6509803921568628
persian_indigo,#32127a,0.717948717948718,0.8524590163934426,0.4784313725490196
persian_orange,#d99058,0.0723514211886304,0.5944700460829493,0.8509803921568627
persian_pink,#f77fbe,0.9125,0.48582995951417,0.9686274509803922
persian_plum,#701c1c,0.0,0.75,0.4392156862745098
persian_red,#c33,0.0,0.7500000000000001,0.8
persian_rose,#fe28a2,0.9049844236760124,0.8425196850393701,0.996078431372549
persimmon,#ec5800,0.0621468926553672,1.0,0.9254901960784314
peru,#cd853f,0.0821596244131455,0.6926829268292682,0.803921568627451
phlox,#df00ff,0.8124183006535949,1.0,1.0
phthalo_blue,#000f89,0.648418491484185,1.0,0.5372549019607843
phthalo_green,#123524,0.419047619047619,0.6603773584905661,0.2078431372549019
piggy_pink,#fddde6,0.953125,0.1264822134387351,0.992156862745098
pine_green,#01796f,0.4861111111111111,0.9917355371900828,0.4745098039215686
pink,#ffc0cb,0.9708994708994708,0.2470588235294117,1.0
pink_lace,#ffddf4,0.8872549019607843,0.1333333333333333,1.0
pink_orange,#f96,0.0555555555555555,0.6,1.0
pink_pearl,#e7accf,0.9011299435028248,0.2554112554112553,0.9058823529411764
pink_sherbet,#f78fa7,0.9615384615384616,0.4210526315789473,0.9686274509803922
pistachio,#93c572,0.2670682730923695,0.4213197969543147,0.7725490196078432
platinum,#e5e4e2,0.1111111111111116,0.0131004366812227,0.8980392156862745
plum_traditional,#8e4585,0.8538812785388128,0.5140845070422536,0.5568627450980392
plum_web,#dda0dd,0.8333333333333334,0.2760180995475113,0.8666666666666667
portland_orange,#ff5a36,0.0298507462686567,0.788235294117647,1.0
powder_blue_web,#b0e0e6,0.5185185185185185,0.2347826086956522,0.9019607843137256
princeton_orange,#ff8f00,0.0934640522875817,1.0,1.0
prune,#701c1c,0.0,0.75,0.4392156862745098
prussian_blue,#003153,0.5682730923694779,1.0,0.3254901960784314
psychedelic_purple,#df00ff,0.8124183006535949,1.0,1.0
puce,#c89,0.9583333333333334,0.3333333333333333,0.8
pumpkin,#ff7518,0.067099567099567,0.9058823529411764,1.0
purple_heart,#69359c,0.7508090614886731,0.6602564102564102,0.611764705882353
purple_html_css,#800080,0.8333333333333334,1.0,0.5019607843137255
purple_mountain_majesty,#9678b6,0.7473118279569894,0.3406593406593406,0.7137254901960784
purple_munsell,#9f00c5,0.8011844331641286,1.0,0.7725490196078432
purple_pizzazz,#fe4eda,0.8674242424242424,0.6929133858267716,0.996078431372549
purple_taupe,#50404d,0.8645833333333334,0.2,0.3137254901960784
purple_x11,#a020f0,0.7692307692307692,0.8666666666666667,0.9411764705882352
quartz,#51484f,0.8703703703703702,0.111111111111111,0.3176470588235294
rackley,#5d8aa8,0.5666666666666667,0.4464285714285714,0.6588235294117647
radical_red,#ff355e,0.9661716171617162,0.792156862745098,1.0
rajah,#fbab60,0.0806451612903225,0.6175298804780877,0.984313725490196
raspberry,#e30b5d,0.9367283950617284,0.9515418502202644,0.8901960784313725
raspberry_glace,#915f6d,0.9533333333333334,0.3448275862068965,0.5686274509803921
raspberry_pink,#e25098,0.9178082191780822,0.6460176991150443,0.8862745098039215
raspberry_rose,#b3446c,0.93993993993994,0.6201117318435754,0.7019607843137254
raw_umber,#826644,0.0913978494623656,0.4769230769230769,0.5098039215686274
razzle_dazzle_rose,#f3c,0.875,0.8,1.0
razzmatazz,#e3256b,0.9385964912280702,0.8370044052863436,0.8901960784313725
red,#f00,0.0,1.0,1.0
red_brown,#a52a2a,0.0,0.7454545454545455,0.6470588235294118
red_devil,#860111,0.9799498746867168,0.9925373134328358,0.5254901960784314
red_munsell,#f2003c,0.9586776859504132,1.0,0.9490196078431372
red_ncs,#c40233,0.9579037800687286,0.9897959183673468,0.7686274509803922
red_orange,#ff5349,0.0091575091575091,0.7137254901960784,1.0
red_pigment,#ed1c24,0.9936204146730464,0.8818565400843882,0.9294117647058824
red_ryb,#fe2712,0.0148305084745762,0.9291338582677166,0.996078431372549
red_violet,#c71585,0.8951310861423221,0.8944723618090452,0.7803921568627451
redwood,#ab4e52,0.992831541218638,0.5438596491228069,0.6705882352941176
regalia,#522d80,0.7409638554216867,0.6484374999999999,0.5019607843137255
resolution_blue,#002387,0.6234567901234568,1.0,0.5294117647058824
rich_black,#004040,0.5,1.0,0.2509803921568627
rich_brilliant_lavender,#f1a7fe,0.8084291187739464,0.3425196850393701,0.996078431372549
rich_carmine,#d70040,0.9503875968992248,1.0,0.8431372549019608
rich_electric_blue,#0892d0,0.5516666666666666,0.9615384615384616,0.8156862745098039
rich_lavender,#a76bcf,0.7666666666666666,0.4830917874396135,0.8117647058823529
rich_lilac,#b666d2,0.7901234567901234,0.5142857142857142,0.8235294117647058
rich_maroon,#b03060,0.9375,0.7272727272727273,0.6901960784313725
rifle_green,#414833,0.2222222222222222,0.2916666666666666,0.2823529411764706
robin_egg_blue,#0cc,0.5,1.0,0.8
rose,#ff007f,0.9169934640522877,1.0,1.0
rose_bonbon,#f9429e,0.9162112932604736,0.7349397590361445,0.976470588235294
rose_ebony,#674846,0.01010101010101,0.3203883495145631,0.403921568627451
rose_gold,#b76e79,0.9748858447488584,0.3989071038251366,0.7176470588235294
rose_madder,#e32636,0.9858906525573192,0.8325991189427312,0.8901960784313725
rose_pink,#f6c,0.8888888888888888,0.6,1.0
rose_quartz,#aa98a9,0.8425925925925926,0.1058823529411764,0.6666666666666666
rose_taupe,#905d5d,0.0,0.3541666666666667,0.5647058823529412
rose_vale,#ab4e52,0.992831541218638,0.5438596491228069,0.6705882352941176
rosewood,#65000b,0.9818481848184818,1.0,0.396078431372549
rosso_corsa,#d40000,0.0,1.0,0.8313725490196079
rosy_brown,#bc8f8f,0.0,0.2393617021276596,0.7372549019607844
royal_azure,#0038a8,0.611111111111111,1.0,0.6588235294117647
royal_blue_traditional,#002366,0.6094771241830065,1.0,0.4
royal_blue_web,#4169e1,0.625,0.7111111111111111,0.8823529411764706
royal_fuchsia,#ca2c92,0.8924050632911392,0.7821782178217822,0.792156862745098
royal_purple,#7851a9,0.7405303030303031,0.5207100591715976,0.6627450980392157
royal_yellow,#fada5e,0.1324786324786324,0.624,0.9803921568627452
rubine_red,#d10056,0.9314194577352471,1.0,0.8196078431372549
ruby,#e0115f,0.9371980676328502,0.9241071428571428,0.8784313725490196
ruby_red,#9b111e,0.9842995169082126,0.8903225806451613,0.6078431372549019
ruddy,#ff0028,0.9738562091503268,1.0,1.0
ruddy_brown,#bb6528,0.0691609977324263,0.786096256684492,0.7333333333333333
ruddy_pink,#e18e96,0.9839357429718876,0.3688888888888888,0.8823529411764706
rufous,#a81c07,0.0217391304347826,0.9583333333333331,0.6588235294117647
russet,#80461b,0.0709570957095709,0.7890625,0.5019607843137255
rust,#b7410e,0.0502958579881656,0.9234972677595628,0.7176470588235294
rusty_red,#da2c43,0.977969348659004,0.798165137614679,0.8549019607843137
sacramento_state_green,#00563f,0.4554263565891472,1.0,0.3372549019607843
saddle_brown,#8b4513,0.0694444444444444,0.8633093525179856,0.5450980392156862
safety_orange_blaze_orange,#ff6700,0.0673202614379085,1.0,1.0
saffron,#f4c430,0.1258503401360544,0.8032786885245902,0.9568627450980391
salmon,#ff8c69,0.0388888888888889,0.5882352941176471,1.0
salmon_pink,#ff91a4,0.9712121212121212,0.4313725490196078,1.0
sand,#c2b280,0.1262626262626262,0.3402061855670102,0.7607843137254902
sand_dune,#967117,0.1181102362204724,0.8466666666666667,0.5882352941176471
sandstorm,#ecd540,0.1443798449612403,0.728813559322034,0.9254901960784314
sandy_brown,#f4a460,0.0765765765765765,0.6065573770491803,0.9568627450980391
sandy_taupe,#967117,0.1181102362204724,0.8466666666666667,0.5882352941176471
sangria,#92000a,0.9885844748858448,1.0,0.5725490196078431
sap_green,#507d2a,0.2570281124497992,0.6639999999999999,0.4901960784313725
sapphire,#0f52ba,0.601364522417154,0.9193548387096774,0.7294117647058823
sapphire_blue,#0067a5,0.5626262626262627,1.0,0.6470588235294118
satin_sheen_gold,#cba135,0.12,0.7389162561576355,0.796078431372549
scarlet,#ff2400,0.0235294117647058,1.0,1.0
scarlet_crayola,#fd0e35,0.9728033472803348,0.9446640316205532,0.992156862745098
school_bus_yellow,#ffd800,0.1411764705882353,1.0,1.0
screamin_green,#76ff7a,0.3381995133819951,0.5372549019607843,1.0
sea_blue,#006994,0.5484234234234234,1.0,0.5803921568627451
sea_green,#2e8b57,0.4068100358422939,0.6690647482014388,0.5450980392156862
seal_brown,#321414,0.0,0.6,0.196078431372549
seashell,#fff5ee,0.0686274509803922,0.0666666666666666,1.0
selective_yellow,#ffba00,0.1215686274509803,1.0,1.0
sepia,#704214,0.0833333333333333,0.8214285714285714,0.4392156862745098
shadow,#8a795d,0.1037037037037037,0.3260869565217391,0.5411764705882353
shamrock_green,#009e60,0.4345991561181435,1.0,0.6196078431372549
shocking_pink,#fc0fc0,0.8755274261603375,0.9404761904761904,0.9882352941176472
shocking_pink_crayola,#ff6fff,0.8333333333333334,0.5647058823529412,1.0
sienna,#882d17,0.0324483775811209,0.8308823529411764,0.5333333333333333
silver,#c0c0c0,0.0,0.0,0.7529411764705882
sinopia,#cb410b,0.0468749999999999,0.9458128078817736,0.796078431372549
skobeloff,#007474,0.5,1.0,0.4549019607843137
sky_blue,#87ceeb,0.5483333333333333,0.4255319148936169,0.9215686274509804
sky_magenta,#cf71af,0.8900709219858156,0.4541062801932367,0.8117647058823529
slate_blue,#6a5acd,0.6898550724637681,0.5609756097560975,0.803921568627451
slate_gray,#708090,0.5833333333333334,0.2222222222222222,0.5647058823529412
smalt_dark_powder_blue,#039,0.611111111111111,1.0,0.6
smokey_topaz,#933d41,0.992248062015504,0.585034013605442,0.5764705882352941
smoky_black,#100c08,0.0833333333333333,0.5,0.0627450980392156
snow,#fffafa,0.0,0.0196078431372549,1.0
spiro_disco_ball,#0fc0fc,0.5421940928270043,0.9404761904761904,0.9882352941176472
spring_bud,#a7fc00,0.2228835978835979,1.0,0.9882352941176472
spring_green,#00ff7f,0.4163398692810457,1.0,1.0
st_patrick_s_blue,#23297a,0.6551724137931034,0.7131147540983607,0.4784313725490196
steel_blue,#4682b4,0.5757575757575758,0.611111111111111,0.7058823529411765
stil_de_grain_yellow,#fada5e,0.1324786324786324,0.624,0.9803921568627452
stizza,#900,0.0,1.0,0.6
stormcloud,#4f666a,0.5246913580246914,0.2547169811320754,0.4156862745098039
straw,#e4d96f,0.1509971509971509,0.5131578947368421,0.8941176470588236
sunglow,#fc3,0.125,0.8,1.0
sunset,#fad6a5,0.096078431372549,0.3399999999999999,0.9803921568627452
tan,#d2b48c,0.0952380952380952,0.3333333333333332,0.8235294117647058
tangelo,#f94d00,0.0515394912985274,1.0,0.976470588235294
tangerine,#f28500,0.0915977961432507,1.0,0.9490196078431372
tangerine_yellow,#fc0,0.1333333333333333,1.0,1.0
tango_pink,#e4717a,0.9869565217391304,0.5043859649122807,0.8941176470588236
taupe,#483c32,0.0757575757575757,0.3055555555555556,0.2823529411764706
taupe_gray,#8b8589,0.8888888888888888,0.0431654676258991,0.5450980392156862
tea_green,#d0f0c0,0.2777777777777778,0.2,0.9411764705882352
tea_rose_orange,#f88379,0.0131233595800524,0.5120967741935484,0.9725490196078432
tea_rose_rose,#f4c2c2,0.0,0.2049180327868853,0.9568627450980391
teal,#008080,0.5,1.0,0.5019607843137255
